row_id,session_id,experiment_id,pipeline_id,source_group,trial_idx,sweep_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success,abort,abort_reason,sender_success,receiver_success,sender_abort_reason,receiver_abort_reason,wall_clock_total_ns,synthetic_network_delay_ns,effective_total_ns,throughput_bytes_per_sec,throughput_bits_per_sec,qber,emulation_packet_drop_probability,emulation_drop_triggered,sender_stdout,sender_stderr,receiver_log_path,sender_log_path,sender_timings_ns__auth_keygen_ns,sender_timings_ns__kem_encap_ns,sender_timings_ns__auth_sign_ns,sender_timings_ns__encrypt_ns,sender_timings_ns__total_ns,receiver_timings_ns__kem_keypair_ns,receiver_timings_ns__kem_decap_ns,receiver_timings_ns__auth_verify_ns,receiver_timings_ns__decrypt_ns,receiver_timings_ns__total_ns,sweep_family,sender_timings_ns__lindblad_ns,receiver_timings_ns__lindblad_ns,sender_timings_ns__qkd_transport_decrypt_ns,receiver_timings_ns__qkd_ns,receiver_timings_ns__qkd_transport_encrypt_ns,effective_total_ms,wall_clock_total_ms,condition_group_id,split,abort_label,qkd_headroom,qkd_noise_ratio,qkd_raw_cost_log2,qkd_risk_proxy,lindblad_on,lindblad_intensity,network_stress,payload_pressure_log2,system_stress,is_qkd_pipeline,is_lindblad_pipeline,simulated_abort_label,stress_source
11c2e8c80d8efff7df020d5c4a9233e1a7daccafe6dfcfca4652e25cd08c38d2,P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t2-1be02859,cbc1b541240ec434,P2_PQC_MLDSA_LINDBLAD,main_pipeline,2,focused,128,60.0,1.0,1,1024,0.0,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,1481176255,210000000,1691176255,75.68696617018195,605.4957293614556,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t2-1be02859.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t2-1be02859.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t2-1be02859.json,388949.0,106297.0,1142283.0,1199322.0,183947812.0,121579.0,176797.0,350559.0,1179949.0,1186505133.0,core_comparison,11379993.0,11494438.0,,,,1691.176255,1481.176255,55d33a568df973a5,test,0,0.07200000000000001,0.0,10.0,0.0,0,0.0,80.0,7.0,2.0,0,1,1,synthetic
11c2e8c80d8efff7df020d5c4a9233e1a7daccafe6dfcfca4652e25cd08c38d2,P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t2-1be02859,cbc1b541240ec434,P2_PQC_MLDSA_LINDBLAD,main_pipeline,2,focused,128,90.0,3.0,2,1024,0.01,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,1481176255,210000000,1691176255,75.68696617018195,605.4957293614556,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t2-1be02859.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t2-1be02859.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t2-1be02859.json,388949.0,106297.0,1142283.0,1199322.0,183947812.0,121579.0,176797.0,350559.0,1179949.0,1186505133.0,core_comparison,11379993.0,11494438.0,,,,1691.176255,1481.176255,55d33a568df973a5,test,0,0.049999999999999996,0.16666666666666669,10.0,0.1,0,0.0,150.0,7.0,5.0,0,1,1,synthetic
1c67b5a46dacf060b1fc03a1865a577257fe7463598a11ed8a74a5c5d27eaca6,P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1,6414c9e3082a7079,P2_PQC_MLDSA_LINDBLAD,main_pipeline,0,focused,1024,90.0,2.0,2,1024,0.0,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,2094706484,420000000,2514706484,407.20458093828177,3257.636647506254,,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1.json,547775.0,153278.0,5898371.0,1682267.0,275151237.0,196327.0,207869.0,367136.0,4805645.0,1163818562.0,core_comparison,33326157.0,39592477.0,,,,2514.706484,2094.706484,cc78c77996ddf9b1,test,0,0.07200000000000001,0.0,10.0,0.0,0,0.0,130.0,10.0,4.0,0,1,1,synthetic
1c67b5a46dacf060b1fc03a1865a577257fe7463598a11ed8a74a5c5d27eaca6,P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1,6414c9e3082a7079,P2_PQC_MLDSA_LINDBLAD,main_pipeline,0,focused,1024,120.0,4.0,3,1024,0.01,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,2094706484,420000000,2514706484,407.20458093828177,3257.636647506254,,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1.json,547775.0,153278.0,5898371.0,1682267.0,275151237.0,196327.0,207869.0,367136.0,4805645.0,1163818562.0,core_comparison,33326157.0,39592477.0,,,,2514.706484,2094.706484,cc78c77996ddf9b1,test,0,0.049999999999999996,0.16666666666666669,10.0,0.1,0,0.0,200.0,10.0,7.0,0,1,1,synthetic
1cabe4f0d9fff2fb8efa0c219dad71591d958e8da8b4b3b9d9c961369d6e82ec,P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f,7551694549a5d311,P3_HYBRID_QKD,main_pipeline,2,focused,128,60.0,1.0,1,1024,0.0,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,1483363241,210000000,1693363241,75.589216123772,604.713728990176,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f.json,,281712.0,28728.0,48136.0,192536369.0,128241.0,187418.0,39830.0,63824.0,1187896525.0,core_comparison,,,1178595.0,10960029.0,1098477.0,1693.363241,1483.363241,55d33a568df973a5,test,0,0.07200000000000001,0.0,10.0,0.0,0,0.0,80.0,7.0,2.0,1,0,1,synthetic
1cabe4f0d9fff2fb8efa0c219dad71591d958e8da8b4b3b9d9c961369d6e82ec,P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f,7551694549a5d311,P3_HYBRID_QKD,main_pipeline,2,focused,128,90.0,3.0,2,1024,0.01,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,1483363241,210000000,1693363241,75.589216123772,604.713728990176,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f.json,,281712.0,28728.0,48136.0,192536369.0,128241.0,187418.0,39830.0,63824.0,1187896525.0,core_comparison,,,1178595.0,10960029.0,1098477.0,1693.363241,1483.363241,55d33a568df973a5,test,0,0.049999999999999996,0.16666666666666669,10.0,0.1,0,0.0,150.0,7.0,5.0,1,0,1,synthetic
1e78aab3244b0f07f1e76ab9ea8343f94d31686f953d2d503dc1645acead34a3,P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033,16e0cdad95e2243a,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,128,60.0,1.0,1,1024,0.0,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,1497581591,210000000,1707581591,74.95981490702309,599.6785192561847,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033.json,,267533.0,25268.0,50835.0,193946676.0,156333.0,188600.0,71984.0,62912.0,1214105230.0,core_comparison,8811389.0,317868.0,1239892.0,9396167.0,1063763.0,1707.581591,1497.581591,55d33a568df973a5,test,0,0.07200000000000001,0.0,10.0,0.0,0,0.0,80.0,7.0,2.0,1,1,1,synthetic
1e78aab3244b0f07f1e76ab9ea8343f94d31686f953d2d503dc1645acead34a3,P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033,16e0cdad95e2243a,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,128,90.0,3.0,2,1024,0.01,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,1497581591,210000000,1707581591,74.95981490702309,599.6785192561847,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033.json,,267533.0,25268.0,50835.0,193946676.0,156333.0,188600.0,71984.0,62912.0,1214105230.0,core_comparison,8811389.0,317868.0,1239892.0,9396167.0,1063763.0,1707.581591,1497.581591,55d33a568df973a5,test,0,0.049999999999999996,0.16666666666666669,10.0,0.1,0,0.0,150.0,7.0,5.0,1,1,1,synthetic
1fbc1574d179afe076d5a5c64ade4e74ff807cef447f0d8de7716f86d5015a99,P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca,8a2cee7914c9a312,P2_PQC_MLDSA_LINDBLAD,main_pipeline,1,focused,128,60.0,1.0,2,1024,0.0,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,2067512612,210000000,2277512612,56.20166462551295,449.6133170041036,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca.json,553852.0,163040.0,818337.0,1848785.0,271993993.0,197342.0,209374.0,381617.0,1677968.0,1321069389.0,core_comparison,39093835.0,41429698.0,,,,2277.512612,2067.512612,e671302a7c25283b,test,0,0.07200000000000001,0.0,10.0,0.0,0,0.0,80.0,7.0,3.0,0,1,1,synthetic
1fbc1574d179afe076d5a5c64ade4e74ff807cef447f0d8de7716f86d5015a99,P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca,8a2cee7914c9a312,P2_PQC_MLDSA_LINDBLAD,main_pipeline,1,focused,128,90.0,3.0,3,1024,0.01,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,2067512612,210000000,2277512612,56.20166462551295,449.6133170041036,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca.json,553852.0,163040.0,818337.0,1848785.0,271993993.0,197342.0,209374.0,381617.0,1677968.0,1321069389.0,core_comparison,39093835.0,41429698.0,,,,2277.512612,2067.512612,e671302a7c25283b,test,0,0.049999999999999996,0.16666666666666669,10.0,0.1,0,0.0,150.0,7.0,6.0,0,1,1,synthetic
259ef52c8b200e4223216ac3f5c35aa09099af97e1466da27664bc6ed13c335a,P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t0-553b5f14,cbc1b541240ec434,P2_PQC_MLDSA_LINDBLAD,main_pipeline,0,focused,128,60.0,1.0,1,1024,0.0,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,1524192496,210000000,1734192496,73.80956860050904,590.4765488040723,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t0-553b5f14.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t0-553b5f14.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t0-553b5f14.json,361308.0,145561.0,888950.0,1226295.0,186958750.0,123162.0,310047.0,362255.0,1186180.0,1184088616.0,core_comparison,11674622.0,11827906.0,,,,1734.192496,1524.192496,55d33a568df973a5,test,0,0.07200000000000001,0.0,10.0,0.0,0,0.0,80.0,7.0,2.0,0,1,1,synthetic
259ef52c8b200e4223216ac3f5c35aa09099af97e1466da27664bc6ed13c335a,P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t0-553b5f14,cbc1b541240ec434,P2_PQC_MLDSA_LINDBLAD,main_pipeline,0,focused,128,90.0,3.0,2,1024,0.01,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,1524192496,210000000,1734192496,73.80956860050904,590.4765488040723,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t0-553b5f14.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t0-553b5f14.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-cbc1b541240ec434-t0-553b5f14.json,361308.0,145561.0,888950.0,1226295.0,186958750.0,123162.0,310047.0,362255.0,1186180.0,1184088616.0,core_comparison,11674622.0,11827906.0,,,,1734.192496,1524.192496,55d33a568df973a5,test,0,0.049999999999999996,0.16666666666666669,10.0,0.1,0,0.0,150.0,7.0,5.0,0,1,1,synthetic
25b4e7657f790b99f87e3663c1d7fbb5e85e9b2dbfe77f158ded89f74c531fc2,P2_PQC_MLDSA_LINDBLAD-7ba89e71fd299105-t2-6e4847aa,7ba89e71fd299105,P2_PQC_MLDSA_LINDBLAD,main_pipeline,2,focused,1024,90.0,1.0,2,1024,0.0,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,1616229697,420000000,2036229697,502.8902198551915,4023.121758841532,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-7ba89e71fd299105-t2-6e4847aa.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-7ba89e71fd299105-t2-6e4847aa.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-7ba89e71fd299105-t2-6e4847aa.json,545165.0,169033.0,1648387.0,1647514.0,209002289.0,195304.0,185755.0,363222.0,1675127.0,1139936715.0,core_comparison,23775849.0,22661120.0,,,,2036.229697,1616.229697,1483df6d73980ab4,test,0,0.07200000000000001,0.0,10.0,0.0,0,0.0,110.0,10.0,3.0,0,1,1,synthetic
25b4e7657f790b99f87e3663c1d7fbb5e85e9b2dbfe77f158ded89f74c531fc2,P2_PQC_MLDSA_LINDBLAD-7ba89e71fd299105-t2-6e4847aa,7ba89e71fd299105,P2_PQC_MLDSA_LINDBLAD,main_pipeline,2,focused,1024,120.0,3.0,3,1024,0.01,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,1616229697,420000000,2036229697,502.8902198551915,4023.121758841532,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-7ba89e71fd299105-t2-6e4847aa.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-7ba89e71fd299105-t2-6e4847aa.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-7ba89e71fd299105-t2-6e4847aa.json,545165.0,169033.0,1648387.0,1647514.0,209002289.0,195304.0,185755.0,363222.0,1675127.0,1139936715.0,core_comparison,23775849.0,22661120.0,,,,2036.229697,1616.229697,1483df6d73980ab4,test,0,0.049999999999999996,0.16666666666666669,10.0,0.1,0,0.0,180.0,10.0,6.0,0,1,1,synthetic
267d1dea4de9f249a502b49e5f34b6d8ce9ebb6157314b818faf9edfde3dfea3,P4_HYBRID_QKD_LINDBLAD-749ebc512a82933f-t2-26f2b1a3,749ebc512a82933f,P4_HYBRID_QKD_LINDBLAD,main_pipeline,2,focused,1024,30.0,1.0,1,1024,0.06,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,1489962843,0,1489962843,687.2654608877384,5498.123687101907,0.0612244897959183,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-749ebc512a82933f-t2-26f2b1a3.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-749ebc512a82933f-t2-26f2b1a3.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-749ebc512a82933f-t2-26f2b1a3.json,,292870.0,24565.0,47955.0,192138085.0,121789.0,179530.0,48245.0,70071.0,1172242177.0,qkd_sensitivity,8450971.0,330191.0,1255632.0,10758708.0,1111366.0,1489.962843,1489.962843,379100535d12afec,test,0,0.01200000000000001,0.8333333333333333,10.0,0.6,0,0.0,50.0,10.0,2.0,1,1,1,synthetic
267d1dea4de9f249a502b49e5f34b6d8ce9ebb6157314b818faf9edfde3dfea3,P4_HYBRID_QKD_LINDBLAD-749ebc512a82933f-t2-26f2b1a3,749ebc512a82933f,P4_HYBRID_QKD_LINDBLAD,main_pipeline,2,focused,1024,60.0,3.0,2,1024,0.09,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,1489962843,0,1489962843,687.2654608877384,5498.123687101907,0.0612244897959183,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-749ebc512a82933f-t2-26f2b1a3.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-749ebc512a82933f-t2-26f2b1a3.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-749ebc512a82933f-t2-26f2b1a3.json,,292870.0,24565.0,47955.0,192138085.0,121789.0,179530.0,48245.0,70071.0,1172242177.0,qkd_sensitivity,8450971.0,330191.0,1255632.0,10758708.0,1111366.0,1489.962843,1489.962843,379100535d12afec,test,0,-0.03,1.5,10.0,0.8999999999999999,0,0.0,120.0,10.0,5.0,1,1,1,synthetic
2bfe6fa95c7541b7bf07235bd967fc8c821b7f55e9b7d1c1f882b216f483cec0,P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t1-8075a7ff,9e2ba13d9d114b35,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,128,60.0,1.0,2,1024,0.0,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,1654996869,210000000,1864996869,68.6328229969806,549.0625839758447,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t1-8075a7ff.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t1-8075a7ff.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t1-8075a7ff.json,,360783.0,32886.0,58630.0,210986670.0,190259.0,200435.0,52632.0,80686.0,1254031012.0,core_comparison,11509578.0,343145.0,1599561.0,12246214.0,1625464.0,1864.996869,1654.996869,e671302a7c25283b,test,0,0.07200000000000001,0.0,10.0,0.0,0,0.0,80.0,7.0,3.0,1,1,1,synthetic
2bfe6fa95c7541b7bf07235bd967fc8c821b7f55e9b7d1c1f882b216f483cec0,P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t1-8075a7ff,9e2ba13d9d114b35,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,128,90.0,3.0,3,1024,0.01,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,1654996869,210000000,1864996869,68.6328229969806,549.0625839758447,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t1-8075a7ff.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t1-8075a7ff.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-9e2ba13d9d114b35-t1-8075a7ff.json,,360783.0,32886.0,58630.0,210986670.0,190259.0,200435.0,52632.0,80686.0,1254031012.0,core_comparison,11509578.0,343145.0,1599561.0,12246214.0,1625464.0,1864.996869,1654.996869,e671302a7c25283b,test,0,0.049999999999999996,0.16666666666666669,10.0,0.1,0,0.0,150.0,7.0,6.0,1,1,1,synthetic
2e5c5028e59eff5a764688fc720e7bc9ce4e94e7d43c9afb53d1e541505c85db,P3_HYBRID_QKD-911c4a7cef969da5-t0-47ccda0e,911c4a7cef969da5,P3_HYBRID_QKD,main_pipeline,0,focused,128,60.0,1.0,2,1024,0.0,0.07200000000000001,0.1,0,0.01,0.15,True,False,,True,True,,,2171570097,210000000,2381570097,53.74605608343763,429.968448667501,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-911c4a7cef969da5-t0-47ccda0e.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-911c4a7cef969da5-t0-47ccda0e.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-911c4a7cef969da5-t0-47ccda0e.json,,348473.0,44574.0,72196.0,235711855.0,178785.0,199309.0,55903.0,60220.0,1385454348.0,core_comparison,,,1775351.0,33326923.0,5847068.0,2381.570097,2171.570097,e671302a7c25283b,test,0,0.07200000000000001,0.0,10.0,0.0,0,0.0,80.0,7.0,3.0,1,0,1,synthetic
